LAT;;;;;20.4737;20.4737;20.4737;20.4737;20.4737
LON;;;;;106.023;106.023;106.023;106.023;106.023
ASL;;;;;4.00000;4.00000;4.00000;4.00000;4.00000
CITY;;;;;Hà Nội;Hà Nội;Hà Nội;Hà Nội;Hà Nội
DOMAIN;;;;;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL
LEVEL;;;;;2 m above gnd;sfc;sfc;sfc;sfc
NAME;;;;;Temperature;Total Precipitation (high resolution);Total Cloud Cover;Sunshine Duration;Wind Gust
UNIT;;;;;°C;mm;%;min;km/h
AGGREGATION;;;;;;;;;
UTC_OFFSET;;;;;7;7;7;7;7

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Total Cloud Cover  [sfc];Sunshine Duration  [sfc];Wind Gust  [sfc]
2018;12;28;15;00;12.22;0.50;100.00;0.00;29.88
2018;12;28;16;00;11.30;0.50;100.00;0.00;30.96
2018;12;28;17;00;10.60;0.40;100.00;0.00;29.88
2018;12;28;18;00;10.18;0.30;100.00;0.00;29.52
2018;12;28;19;00;13.87;0.30;100.00;0.00;30.24
2018;12;28;20;00;15.49;0.00;100.00;0.00;21.24
2018;12;28;21;00;15.14;0.20;100.00;0.00;20.88
2018;12;28;22;00;14.66;0.40;100.00;0.00;21.96
2018;12;28;23;00;14.37;0.20;100.00;0.00;24.12
2018;12;29;00;00;14.08;0.00;100.00;0.00;29.52
2018;12;29;01;00;13.79;0.00;100.00;0.00;29.52
2018;12;29;02;00;13.42;0.00;100.00;0.00;30.60
2018;12;29;03;00;13.06;0.00;100.00;0.00;30.96
2018;12;29;04;00;12.68;0.00;100.00;0.00;28.08
2018;12;29;05;00;12.23;0.00;100.00;0.00;26.64
2018;12;29;06;00;11.88;0.00;100.00;0.00;25.56
2018;12;29;07;00;11.68;0.00;100.00;0.00;24.48
2018;12;29;08;00;11.69;0.00;100.00;0.00;24.48
2018;12;29;09;00;11.81;0.00;100.00;0.00;21.60
2018;12;29;10;00;11.94;0.00;100.00;0.00;22.68
2018;12;29;11;00;12.13;0.00;100.00;0.00;22.68
2018;12;29;12;00;12.24;0.00;100.00;0.00;22.68
2018;12;29;13;00;12.22;0.00;100.00;0.00;23.40
2018;12;29;14;00;12.01;0.00;100.00;0.00;24.84
2018;12;29;15;00;11.68;0.00;100.00;0.00;24.12
2018;12;29;16;00;11.37;0.20;100.00;0.00;23.40
2018;12;29;17;00;10.95;0.30;100.00;0.00;23.04
2018;12;29;18;00;10.45;0.50;100.00;0.00;27.36
2018;12;29;19;00;10.09;0.60;100.00;0.00;23.40
2018;12;29;20;00;9.78;0.70;100.00;0.00;25.92
2018;12;29;21;00;9.43;0.70;100.00;0.00;28.44
2018;12;29;22;00;9.05;0.80;100.00;0.00;30.60
2018;12;29;23;00;8.77;0.80;100.00;0.00;23.76
